1_event_id,2_event_type,3_event_clock,4_event_ns,5_event_value,6_event_ifrecovery,7_recovery_clock,8_recovery_ns,9_event_duration,10_function_name,11_function_parameter,12_trigger_dscr,13_trigger_expression,14_trigger_flags,15_trigger_priority,16_trigger_type,17_trigger_recovery_mode,18_trigger_recovery_expression,19_item_delay,20_item_name,21_item_type,22_item_value_type,23_item_dscr,24_item_flags,25_item_port,26_item_snmpcommunity,27_item_snmpoid,28_item_units
8467,3,1539704711,233475393,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
8559,3,1539705307,23304733,1,1,1539705307,23304733,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
8565,3,1539705307,23304733,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
8656,3,1539705607,733635244,1,1,1539705607,733635244,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
8662,3,1539705607,733635244,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
8741,3,1539705907,446070845,1,1,1539705907,446070845,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
8747,3,1539705907,446070845,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
8803,3,1539706207,854956855,1,1,1539706207,854956855,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
8809,3,1539706207,854956855,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
8900,3,1539706507,701485313,1,1,1539706507,701485313,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
8906,3,1539706507,701485313,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9034,3,1539765907,841347071,1,1,1539765907,844113627,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9049,3,1539765907,844113627,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9154,3,1539766207,714294204,1,1,1539766207,718188849,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9171,3,1539766207,718188849,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9225,3,1539766507,834310726,1,1,1539766507,835573928,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9242,3,1539766507,835573928,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9299,3,1539766808,3812067,1,1,1539766808,9224655,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9305,3,1539766808,9224655,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9435,3,1539767407,884549960,1,1,1539767407,887935950,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9441,3,1539767407,887935950,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9479,3,1539767707,254414891,1,1,1539767707,254414891,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9485,3,1539767707,254414891,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9519,3,1539768007,64109009,1,1,1539768007,64109009,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9525,3,1539768007,64109009,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9567,3,1539768307,157920150,1,1,1539768307,159184280,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9573,3,1539768307,159184280,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9736,3,1539785707,367416486,1,1,1539785707,367416486,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9742,3,1539785707,367416486,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9782,3,1539786007,862347852,1,1,1539786007,862347852,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9788,3,1539786007,862347852,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9880,3,1539786307,489453398,1,1,1539786307,489453398,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9886,3,1539786307,489453398,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9965,3,1539786607,244053748,1,1,1539786607,244053748,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
9971,3,1539786607,244053748,0,0,0,0,0,avg,5m,Interface Null0: High error rate,{17050}>{$IF_ERRORS_WARN:"Null0"}  or {17051}>{$IF_ERRORS_WARN:"Null0"},4,2,0,1,{17050}<{$IF_ERRORS_WARN:"Null0"}-2  and {17051}<{$IF_ERRORS_WARN:"Null0"}-2,300,Interface Null0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.6,
