1_history_clock,2_history_ns,3_history_value,19_item_delay,20_item_name,21_item_type,22_item_value_type,23_item_dscr,24_item_flags,25_item_port,26_item_snmpcommunity,27_item_snmpoid,28_item_units
1539612125,52651945,0.0012,60,ICMP response time,3,0,,0,,,,s
1539612185,185246212,0.0021,60,ICMP response time,3,0,,0,,,,s
1539612245,305200365,0.0011,60,ICMP response time,3,0,,0,,,,s
1539612305,419519458,0.001,60,ICMP response time,3,0,,0,,,,s
1539612365,556282113,0.001,60,ICMP response time,3,0,,0,,,,s
1539612425,690688270,0.0011,60,ICMP response time,3,0,,0,,,,s
1539612485,822644926,0.0012,60,ICMP response time,3,0,,0,,,,s
1539612545,977447455,0.0011,60,ICMP response time,3,0,,0,,,,s
1539612605,604532249,0.001,60,ICMP response time,3,0,,0,,,,s
1539612665,325582192,0.0012,60,ICMP response time,3,0,,0,,,,s
1539612725,526217187,0.0012,60,ICMP response time,3,0,,0,,,,s
1539612785,652134180,0.0011,60,ICMP response time,3,0,,0,,,,s
1539612845,764621488,0.001,60,ICMP response time,3,0,,0,,,,s
1539612905,131450304,0.0011,60,ICMP response time,3,0,,0,,,,s
1539612965,832143753,0.0011,60,ICMP response time,3,0,,0,,,,s
1539613025,932948293,0.0011,60,ICMP response time,3,0,,0,,,,s
1539613085,120845262,0.0011,60,ICMP response time,3,0,,0,,,,s
1539613145,256805068,0.001,60,ICMP response time,3,0,,0,,,,s
1539613205,396792143,0.0011,60,ICMP response time,3,0,,0,,,,s
1539613265,500888971,0.001,60,ICMP response time,3,0,,0,,,,s
1539613325,638051096,0.0012,60,ICMP response time,3,0,,0,,,,s
1539613385,837226202,0.001,60,ICMP response time,3,0,,0,,,,s
1539613445,961266324,0.0011,60,ICMP response time,3,0,,0,,,,s
1539613505,86216610,0.0011,60,ICMP response time,3,0,,0,,,,s
1539613565,991371284,0.001,60,ICMP response time,3,0,,0,,,,s
1539613625,106424126,0.001,60,ICMP response time,3,0,,0,,,,s
1539613685,482232904,0.001,60,ICMP response time,3,0,,0,,,,s
1539613745,358338194,0.001,60,ICMP response time,3,0,,0,,,,s
1539613805,29875670,0.001,60,ICMP response time,3,0,,0,,,,s
1539613865,321178911,0.0011,60,ICMP response time,3,0,,0,,,,s
1539613925,831779878,0.001,60,ICMP response time,3,0,,0,,,,s
1539613985,545618950,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539614045,651430659,0.0011,60,ICMP response time,3,0,,0,,,,s
1539614105,811607546,0.0015,60,ICMP response time,3,0,,0,,,,s
1539614165,716013688,0.001,60,ICMP response time,3,0,,0,,,,s
1539614225,318889325,0.001,60,ICMP response time,3,0,,0,,,,s
1539614285,409583543,0.001,60,ICMP response time,3,0,,0,,,,s
1539614345,269121233,0.001,60,ICMP response time,3,0,,0,,,,s
1539614405,951251008,0.001,60,ICMP response time,3,0,,0,,,,s
1539614465,640912880,0.0012,60,ICMP response time,3,0,,0,,,,s
1539614525,625817060,0.001,60,ICMP response time,3,0,,0,,,,s
1539614585,209488823,0.001,60,ICMP response time,3,0,,0,,,,s
1539614645,18828720,0.0012,60,ICMP response time,3,0,,0,,,,s
1539614705,505116483,0.0011,60,ICMP response time,3,0,,0,,,,s
1539614765,274093717,0.001,60,ICMP response time,3,0,,0,,,,s
1539614825,598863835,0.001,60,ICMP response time,3,0,,0,,,,s
1539614885,973218682,0.0011,60,ICMP response time,3,0,,0,,,,s
1539614945,344667618,0.001,60,ICMP response time,3,0,,0,,,,s
1539615005,686780137,0.001,60,ICMP response time,3,0,,0,,,,s
1539615065,15924701,0.001,60,ICMP response time,3,0,,0,,,,s
1539615125,419370970,0.001,60,ICMP response time,3,0,,0,,,,s
1539615185,993078562,0.001,60,ICMP response time,3,0,,0,,,,s
1539615245,109085429,0.001,60,ICMP response time,3,0,,0,,,,s
1539615305,502292826,0.0012,60,ICMP response time,3,0,,0,,,,s
1539615365,734709623,0.0011,60,ICMP response time,3,0,,0,,,,s
1539615425,865910933,0.0011,60,ICMP response time,3,0,,0,,,,s
1539615485,960500766,0.001,60,ICMP response time,3,0,,0,,,,s
1539615545,572131255,0.001,60,ICMP response time,3,0,,0,,,,s
1539615605,701722315,0.0011,60,ICMP response time,3,0,,0,,,,s
1539615665,794770721,0.0011,60,ICMP response time,3,0,,0,,,,s
1539615725,892306866,0.0011,60,ICMP response time,3,0,,0,,,,s
1539615785,431190454,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539615845,572703631,0.001,60,ICMP response time,3,0,,0,,,,s
1539615905,710749353,0.0011,60,ICMP response time,3,0,,0,,,,s
1539615965,924873257,0.001,60,ICMP response time,3,0,,0,,,,s
1539616025,17768609,0.0011,60,ICMP response time,3,0,,0,,,,s
1539616085,24688636,0.0011,60,ICMP response time,3,0,,0,,,,s
1539616145,131554574,0.001,60,ICMP response time,3,0,,0,,,,s
1539616205,400663772,0.0011,60,ICMP response time,3,0,,0,,,,s
1539616265,795775009,0.001,60,ICMP response time,3,0,,0,,,,s
1539616325,66462711,0.0011,60,ICMP response time,3,0,,0,,,,s
1539616385,16185729,0.0011,60,ICMP response time,3,0,,0,,,,s
1539616445,253764341,0.001,60,ICMP response time,3,0,,0,,,,s
1539616505,601959966,0.0011,60,ICMP response time,3,0,,0,,,,s
1539616565,769376169,0.001,60,ICMP response time,3,0,,0,,,,s
1539616625,900949676,0.001,60,ICMP response time,3,0,,0,,,,s
1539616685,37265671,0.0011,60,ICMP response time,3,0,,0,,,,s
1539616745,154644091,0.001,60,ICMP response time,3,0,,0,,,,s
1539616805,251415542,0.0011,60,ICMP response time,3,0,,0,,,,s
1539616865,346403123,0.001,60,ICMP response time,3,0,,0,,,,s
1539616925,448864308,0.0011,60,ICMP response time,3,0,,0,,,,s
1539616985,543266657,0.0011,60,ICMP response time,3,0,,0,,,,s
1539617045,686043127,0.0011,60,ICMP response time,3,0,,0,,,,s
1539617105,819418750,0.001,60,ICMP response time,3,0,,0,,,,s
1539617165,935675488,0.001,60,ICMP response time,3,0,,0,,,,s
1539617225,55270295,0.0011,60,ICMP response time,3,0,,0,,,,s
1539617285,189747669,0.0011,60,ICMP response time,3,0,,0,,,,s
1539617345,329198581,0.0011,60,ICMP response time,3,0,,0,,,,s
1539617405,462228025,0.0012,60,ICMP response time,3,0,,0,,,,s
1539617465,572213278,0.001,60,ICMP response time,3,0,,0,,,,s
1539617525,831733513,0.0011,60,ICMP response time,3,0,,0,,,,s
1539617585,968833936,0.001,60,ICMP response time,3,0,,0,,,,s
1539617645,77098247,0.0011,60,ICMP response time,3,0,,0,,,,s
1539617705,196637790,0.0012,60,ICMP response time,3,0,,0,,,,s
1539617765,332230701,0.0011,60,ICMP response time,3,0,,0,,,,s
1539617825,455660476,0.001,60,ICMP response time,3,0,,0,,,,s
1539695585,267738781,0.0,60,ICMP response time,3,0,,0,,,,s
1539695645,983632366,0.0,60,ICMP response time,3,0,,0,,,,s
1539695705,692732590,0.0,60,ICMP response time,3,0,,0,,,,s
1539695765,401384028,0.0,60,ICMP response time,3,0,,0,,,,s
1539695825,87733148,0.0,60,ICMP response time,3,0,,0,,,,s
1539695885,661834867,0.0,60,ICMP response time,3,0,,0,,,,s
1539695946,367563517,0.0,60,ICMP response time,3,0,,0,,,,s
1539696007,233695592,0.0,60,ICMP response time,3,0,,0,,,,s
1539696066,51486426,0.0,60,ICMP response time,3,0,,0,,,,s
1539696127,452603543,0.0,60,ICMP response time,3,0,,0,,,,s
1539696185,642928781,0.0,60,ICMP response time,3,0,,0,,,,s
1539696245,691246185,0.0,60,ICMP response time,3,0,,0,,,,s
1539696305,562837873,0.0,60,ICMP response time,3,0,,0,,,,s
1539696365,927393130,0.0,60,ICMP response time,3,0,,0,,,,s
1539696425,643275749,0.0,60,ICMP response time,3,0,,0,,,,s
1539696485,228070424,0.0,60,ICMP response time,3,0,,0,,,,s
1539696545,905993189,0.0,60,ICMP response time,3,0,,0,,,,s
1539696605,579296734,0.0,60,ICMP response time,3,0,,0,,,,s
1539696665,253454354,0.0,60,ICMP response time,3,0,,0,,,,s
1539696725,925709737,0.0,60,ICMP response time,3,0,,0,,,,s
1539696785,601320648,0.0,60,ICMP response time,3,0,,0,,,,s
1539696845,276379312,0.0,60,ICMP response time,3,0,,0,,,,s
1539696905,950993986,0.0014,60,ICMP response time,3,0,,0,,,,s
1539696965,63080033,0.0,60,ICMP response time,3,0,,0,,,,s
1539697025,737218933,0.0011,60,ICMP response time,3,0,,0,,,,s
1539697085,868461854,0.0014,60,ICMP response time,3,0,,0,,,,s
1539697146,1446871,0.0011,60,ICMP response time,3,0,,0,,,,s
1539697205,131180012,0.0014,60,ICMP response time,3,0,,0,,,,s
1539697265,254572255,0.001,60,ICMP response time,3,0,,0,,,,s
1539697325,386762547,0.0011,60,ICMP response time,3,0,,0,,,,s
1539697385,518311403,0.0011,60,ICMP response time,3,0,,0,,,,s
1539697445,660038076,0.0012,60,ICMP response time,3,0,,0,,,,s
1539697505,805938376,0.0012,60,ICMP response time,3,0,,0,,,,s
1539697565,87040283,0.0014,60,ICMP response time,3,0,,0,,,,s
1539697625,990289790,0.0011,60,ICMP response time,3,0,,0,,,,s
1539697685,239235966,0.0012,60,ICMP response time,3,0,,0,,,,s
1539697745,374883164,0.0012,60,ICMP response time,3,0,,0,,,,s
1539697805,231210879,0.001,60,ICMP response time,3,0,,0,,,,s
1539697865,355094105,0.0011,60,ICMP response time,3,0,,0,,,,s
1539697925,130586796,0.0012,60,ICMP response time,3,0,,0,,,,s
1539697985,260781175,0.0011,60,ICMP response time,3,0,,0,,,,s
1539698045,394660721,0.0011,60,ICMP response time,3,0,,0,,,,s
1539698105,327462698,0.0012,60,ICMP response time,3,0,,0,,,,s
1539698165,517348416,0.0013,60,ICMP response time,3,0,,0,,,,s
1539698225,750836160,0.0011,60,ICMP response time,3,0,,0,,,,s
1539698285,892428473,0.0011,60,ICMP response time,3,0,,0,,,,s
1539698345,9294274,0.0011,60,ICMP response time,3,0,,0,,,,s
